employee_id,first_name,last_name,email,phone,gender,date_of_birth,home_city,home_state,zip_code,hire_date,termination_date,employment_status,termination_type,termination_reason,department,job_title,job_level,employment_type,work_location,manager_id,annual_salary,last_promotion_date,performance_rating,engagement_score,education_level,record_last_updated
E10341,Jorge,Murphy,jorge.murphy@brightleaf-retail.example,415 555 0170,Male,9/23/1989,Tempe,AZ,85284,7/27/2020,,ACTIVE,,,Information Technology,Systems Administrator,Mid Level,Full-Time,"HQ - Phoenix, AZ",E10178,86000,,4,3.9,Bachelor's,7/15/2026
E10342,Cody,Young,cody.young@brightleaf-retail.example,512-555-0139,Male,6-Feb-81,Round Rock,TX,78680,29-Jul-20,,Active,,,Sales,Account Executive,Mid,Full-Time,Remote - US,E10247,"$71,100 ",,4,4.8,B.S.,4-Sep-26
E10343,Anthony,Graham,anthony.graham@mailhub.example,602-555-0142,Male,2/11/1993,Phoenix,AZ,85030,8/3/2020,12/22/2022,Terminated,voluntary,Compensation,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 005 - Glendale, AZ",E10340,"32,800",,4,3.4,Associate's Degree,12/27/2022
E10344,Nicole,Henderson,nicole.henderson@brightleaf-retail.example,406-555-0157,Female,8/6/1984,Glendale,AZ,85310,8/3/2020,,Active,,,Human Resources,HR Business Partner,Sr.,Full-Time,hq phoenix,E10129,"$100,250 ",,3,3.9,BA,4/12/2026
E10345,Frances,Matthews,frances.matthews@brightleaf-retail.example,518-555-0143,Female,8/17/1991,Irving,TX,75054-3654,8/3/2020,11/5/2021,Terminated,Voluntary,Higher Pay,Supply Chain,Warehouse Associate,Entry,Part-time,"DC - Fort Worth, TX",E10313,21850,,Exceeds,3.6,bachelors degree,11/28/2021
E10346,Grace,Shaw,grace.shaw@brightleaf-retail.example,505.555.0173,Female,2/8/1980,Albuquerque,NM,87106,8/3/2020,,Active,,,,Assistant Store Manager,Senior,Full-Time,"Store 022 - Albuquerque, NM",E10297,62050,,3,3,,1/8/2026
E10347,Hung,Robinson,hung.robinson@brightleaf-retail.example,480-555-0101,MALE,9/4/1992,Tempe,AZ,85288,8/7/2020,,Active,,,Sales,Senior Account Executive,Senior,Full-Time,"HQ - Phoenix, AZ",E10109,105200,,4,4.3,Doctorate,7/10/2026
E10348,Christian,Bradley,christian.bradley@brightleaf-retail.example,,Male,7/24/2003,Tucson,AZ,85714,8/10/2020,6/25/2021,terminated,Voluntary,Better Opportunity,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 009 - Tucson, AZ",E10339,34750,,3,2.4,AA,7/12/2021
E10349,Gary,Goodwin,gary.goodwin@brightleaf-retail.example,623-555-0154,Male,11/4/1997,Chandler,AZ,85241,8/10/2020,7/1/2024,Terminated,INVOLUNTARY,,Sales,Account Executive,Mid,Full-Time,HQ,E10251,"$79,350.00 ",10/3/2023,Needs Improvement,4,Bachelor's Degree,7/26/2024
E10350,Alejandra,Rasmussen,alejandra.rasmussen@brightleaf-retail.example,214-555-0191,Female,3/5/1985,Irving,TX,75040,8/17/2020,,Active,,,Information Technology,Software Engineer,Intermediate,FT,"Regional Office - Dallas, TX",E10306,110800,11/2/2023,4,4,Master's Degree,6/8/2026
E10351,Juan,Carr,juan.carr@brightleaf-retail.example,940-555-0154,Male,5/21/1988,Albuquerque,NM,87104,8/17/2020,1/7/2020,Terminated,Involuntary,Performance,Store Operations ,Store Mgr,Manager,Full-Time,"Store 022 - Albuquerque, NM",E10054,"$83,550 ",12/26/2021,2,3.3,Bachelor's Degree,5/9/2022
E10352,nancy,McKinney,nancy.mckinney@brightleaf-retail.example,504-555-0183,Female,11/10/1997,Albuquerque,NM,87113,8/23/2020,,Active,,,Store Operations ,Department Supervisor,Mid,Full-Time,"Store 022 - Albuquerque, NM",E10097,"42,300",,4,,High School,5/4/2026
E10353,Steven,Dean,steven.dean@brightleaf-retail.example,+1 305 555 0103,Male,9/16/1983,Avondale,AZ,85329,24-Aug-20,,Active,,,Customer Service,Senior Customer Service Representative,Mid,Full-Time,Corporate - Phoenix,E10087,50700,1/9/2026,5,3.1,High School,12-Aug-26
E10354,Tara,Hill,tara.hill@brightleaf-retail.example,(303) 555-0173,Female,4/26/1999,Lakewood,CO,80228,9/21/2020,12/10/2021,Terminated,Voluntary,Relocation,Finance,Accounts Payable Clerk,Entry,full time,"Regional Office - Denver, CO",E10089,43500,,4,2.9,,12/15/2021
E10355,Logan,DeLeon,,(303) 555-0186,Male,2/22/1987,Thornton,CO,80249,9/21/2020,,Active,,,Sales,Senior Account Executive,Sr.,Full-Time,"Regional Office - Denver, CO",E10138,101600,,5,4.6,Bachelor's Degree,9/17/2025
E10356,Albert,Martinez,albert.martinez@brightleaf-retail.example,858.555.0162,Male,9/30/1987,Phoenix,AZ,85007,9/28/2020,,A,,,Marketing,Brand Manager,Mgr,Full-Time,Phoenix HQ,,112150,12/21/2022,3,3.5,Master's Degree,7/17/2026
E10357,Camila,Rice,,,Female,5/12/1989,Tempe,AZ,85283,9/30/2020,,ACTIVE,,,Stores,Sales Floor Associate,Entry,F/T,"Store 002 - Tempe, AZ",E10340,"$34,700.00 ",,Meets,3.8,,9/6/2026
E10358,Eric,Curtis,eric.curtis@brightleaf-retail.example,(623) 555-0137,M,5/14/1997,Scottsdale,Ariz.,85260,10/5/2020,,Active,,,Information Technology,IT Support Technician,Entry,Full-Time,"HQ - Phoenix, AZ",E19231,49900,,3,5,Bachelor's Degree,7/27/2026
E10359,Marisol,Boyd,marisol.boyd@brightleaf-retail.example,(480) 555-0173,Female,3/19/2002,Phoenix,AZ,85010,10/5/2020,1/21/2021,Terminated,,End of Season,Customer Support,Customer Service Representative,entry,Seasonal,"HQ - Phoenix, AZ",E10320,18400,,,NA,Associate's Degree,2/5/2021
E10360,HUNG,Chang,hung.chang@brightleaf-retail.example,623 555 0113,Male,9/28/1962,Phoenix,AZ,85008,10/10/2020,1/26/2021,Terminated,Involuntary,End of Season,Supply Chain,Warehouse Associate,Entry,Seasonal,hq phoenix,E10327,"13,300 USD",,N/A,,High School,2/15/2021
E10361,Keiko,Green,keiko.green@brightleaf-retail.example,602-555-0147,Female,27-Nov-89,Tempe,Arizona,85287,12-Oct-20,29-May-26,Terminated,Vol,,Customer Service,Customer Service Rep,Entry,Part-Time,"HQ - Phoenix, AZ",E10353,"$22,750 ",,4,3,high school,5-Jun-26
E10362,Carolyn ,Shelton,carolyn.shelton@brightleaf-retail.example,614.555.0133,Female,11/4/1993,Columbus,Ohio,43219,12-Oct-20,,Active,,,Merchandising,Merchandising Assistant,Entry,Full-Time,Remote,E10260,48000,,Meets,3.4,High School,8/27/2026
E10363,Wendy,Cunningham,wendy.cunningham@brightleaf-retail.example,6025550177,Female,25-Feb-78,Mesa,AZ,85207,10/22/2020,2/20/2021,Terminated,Involuntary,End of Season,Supply Chain and Logistics,Warehouse Associate,Entry Level,Seasonal,"DC - Tolleson, AZ",E-10252,"13,850",,,,High School,7-Mar-21
E10364,Nancy,Gregory,nancy.gregory@brightleaf-retail.example,,Female,3/28/1992,Surprise,AZ,85388,10/25/2020,,Active,,,Supply Chain & Logistics,inventory control specialist,Intermediate,full time,DC Tolleson,E10279,"$51,550 ",,3,3.8,Master's Degree,6/4/2026
E10365,NADIA,Barker,nadia.barker@brightleaf-retail.example,623-555-0141,Female,3/25/1991,Phoenix,AZ,85036,10/27/2020,2/9/2021,Terminated,,,Customer Service,Customer Service Representative,Entry,Seasonal,Corporate - Phoenix,E10320,"15,850",,,,Associate's Degree,2/23/2021
E10366,Peter ,Fuentes,peter.fuentes@brightleaf-retail.example,469 555 0139,male,6/7/1987,Grand Prairie,TX,75051,10/31/2020,,Active,,,Store Operations,Store Manager,Manager,F/T,Arlington Store (016),E10063,75550,10/30/2023,3,3.2,Bachelor's Degree,7/6/2026
E10367,Samantha,Hunter,samantha.hunter@brightleaf-retail.example,914-555-0160,N/A,8/1/1987,Phoenix,Arizona,85018,11/2/2020,,Active,,,STORE OPERATIONS,Stock Associate,Entry,Full-Time,Store #24 Phoenix,E10340,"32,950",,4,3.9,Associate's Degree,3/4/2026
E10368,Amber,Cummings,amber.cummings@brightleaf-retail.example,(908) 555-0171,Female,1/27/1993,Phoenix,AZ,85051,11/7/2020,,ACTIVE,,,FINANCE,Accounts Payable Clerk,Entry,Full-Time,hq phoenix,E10293,"46,500",,3,3.4,Bachelor's Degree,3/22/2026
E10369,Ryan,Jones,ryan.jones@brightleaf-retail.example,(702) 555-0193,Male,12/27/1990,North Las Vegas,NV,89036,11/9/2020,10-Feb-23,Terminated,Voluntary,better opportunity,Finance,Staff Accountant,Mid,Full-Time,Remote,E10299,"67,600",,3,2.6,GED,3/1/2023
E10370,Nicholas,Daniel,nicholas.daniel@brightleaf-retail.example,720-555-0154,Male,3/12/1992,Denver,CO,80236,11/9/2020,,On Leave,,,Finance,Staff Accountant,Intermediate,Full-Time,"Regional Office - Denver, CO",E-10299,"$65,250 ",,3,2.6,Bachelor's Degree,10/27/2025
E10371,Maureen,Benson,maureen.benson@brightleaf-retail.example,8175550127,female,12/12/2001,Plano,TX,75024,11/10/2020,1/10/2021,Terminated,Involuntary,N/A,Supply Chain & Logistics,Warehouse Associate,Entry,Seasonal,"DC - Fort Worth, TX",E10364,13600,,,,High School,1/17/2021
E10372,Brandon,Hurley,brandon.hurley@brightleaf-retail.example,(269) 555-0105,Male,10/24/1985,Scottsdale,AZ,85255,11/19/2020,,Active,,,Merchandising,Buyer,mid,Full-Time,"HQ - Phoenix, AZ",E10197,"$69,050.00 ",,4,3.8,Masters,3/9/2026
E10373,Noelle,Brown,noelle.brown@brightleaf-retail.example,480-555-0155,Female,12/20/1992,Mesa,AZ,85202,11/23/2020,12/2/2022,Terminated,Voluntary,Workload,Supply Chain & Logistics,Warehouse Associate,Entry,F/T,"DC - Tolleson, AZ",E10364,36500,,4,3.5,High School,12/9/2022
E10374,Joseph,Vega,joseph.vega@brightleaf-retail.example,573-555-0131,Male,7/28/1987,Peoria,Ariz.,85350,11/27/2020,,A,,,Human Resources,HR Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10144,"108,150",,4,3.1,Bachelor's Degree,3/12/2026
E10375,Khalid,Lim,khalid.lim@brightleaf-retail.example,406-555-0169,Male,10-Oct-88,Phoenix,AZ,85038,30-Nov-20,2-Aug-22,Terminated,Voluntary,Relocation,Customer Service,Senior Customer Service Representative,Mid,F/T,"HQ - Phoenix, AZ",e10128,"49,150",,3,2.9,Bachelor's Degree,23-Aug-22
E10376,Shannon,Moran,shannon.moran@brightleaf-retail.example,(702) 555-0162,Female,10/25/1995,Glendale,AZ,85309,12/7/2020,,Active,,,supply chain & logistics,Warehouse Associate,Entry,FT,dc - tolleson,E10364,37000,,3,3.7,high school,7/14/2026
E10377,Anton,Cabrera,anton.cabrera@brightleaf-retail.example,(623) 555-0129,Male,12/30/1992,Mesa,Ariz.,85211,12/7/2020,,Active,,,Store Operations,Cashier,,Full-Time,"Store 024 - Phoenix, AZ",,"$32,350 ",,3,3.6,Associate's Degree,8/10/2026
E10378,Ethan,Jarvis,ethan.jarvis@brightleaf-retail.example,305-555-0166,Male,4/13/2002,Tolleson,AZ,85353,12/17/2020,,active,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10353,"$37,450 ",,3,3.7,Bachelor's Degree,7/23/2026
E10379,Amit,Franco,amit.franco@brightleaf-retail.example,602-555-0120,Male,2/22/1996,Goodyear,AZ,85379,12/21/2020,12/8/2023,Terminated,Invol,,sales,Sales Development Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10131,51150,,1,3.2,Bachelor's Degree,12/17/2023
E10380,Megan,Stewart,megan.stewart@brightleaf-retail.example,334.555.0143,Female,28-Apr-98,Scottsdale,AZ,85259,21-Dec-20,17-Sep-21,terminated,involuntary,Restructuring,Marketing,Digital Marketing Specialist,Mid,Full-Time,Corporate - Phoenix,E10356,"65,200",,4,,Bachelor's Degree,21-Sep-21
E10381,Erin,Jarvis,erin.jarvis@brightleaf-retail.example,903-555-0199,Fem,9/21/1995,Littleton,CO,80122,12/21/2020,,Active,,,Product Development,UX Designer ,Mid,Full-Time,"Regional Office - Denver, CO",E10245,96600,,4,3.8,M.S.,3/17/2026
E10382,kelly,Richardson,kelly.richardson@brightleaf-retail.example,3375550180,Female,11/17/1990,Salt Lake City,UT,84113,12/26/2020,,Active,,,store operations,Department Supervisor,mid,Full-Time,"Store 023 - Salt Lake City, UT",E10346,43350,,3,3.3,Bachelor's Degree,2/26/2026
E10383,Kenneth,Schneider,kenneth.schneider@brightleaf-retail.example,(925) 555-0186,Male,1/28/1992,Denver,CO,80224,12/28/2020,,Active,,,merchandising,category manager,Manager,Full-Time,"Regional Office - Denver, CO",E10100,"$117,050 ",,Meets,3.6,BA,6/8/2026
E10384,Maria,Abbott,maria.abbott@mailhub.example,(315) 555-0138,Female,21-Oct-96,Surprise,AZ,85376,25-Jan-21,,Active,,,Customer Service,Customer Service Representative,Entry,Part-Time,"HQ - Phoenix, AZ",E10353,21450,,Outstanding,3.9,High School,30-Jun-26
E10385,Valentina,Castillo,valentina.castillo@brightleaf-retail.example,+1 775 555 0106,Female,12/11/1986,Dallas,TX,75239,1-Feb-21,1/27/2023,Terminated,Involuntary,,Sales,Senior Account Executive,Senior,Full-Time,"Regional Office - Dallas, TX",E10136,104150,,Needs Improvement,2.5,Bachelor's Degree,2/2/2023
E10386,Gloria,Boone,gloria.boone@brightleaf-retail.example,(775) 555-0110,Female,8/27/1989,Albuquerque,NM,87114,2/6/2021,,Active,,,Store Operations,Assistant Store Manager,Senior,Full-Time,"Store 022 - Albuquerque, NM",E-10116,"60,550",,4,4.4,bachelors degree,4/17/2026
E10387,Vincent,Sutton,vincent.sutton@brightleaf-retail.example,303-555-0152,Male,5/4/1989,Littleton,CO,80124,2/15/2021,,Active,,,Sales,Account Executive,Mid,Full-Time,REMOTE,E19439,"$90,500 ",,3,3.5,Master's Degree,10/18/2025
E10388,Gabriela,Rogers,gabriela.rogers@brightleaf-retail.example,(702) 555-0189,Female,16-May-89,North Las Vegas,NV,89034,16-Feb-21,9-Jun-23,Terminated,Voluntary ,Better Opportunity,,Department Supervisor,Mid,Full-Time,STORE 026,E10248,"$45,800.00 ",6-Feb-23,3,3.1,Bachelor's Degree,26-Jun-23
E10389,Ryan,Webster,ryan.webster@brightleaf-retail.example,6025550133,Prefer not to say,4/30/1995,Phoenix,AZ,85012,2/22/2021,,Active,,,Product Development,Assoc. Product Manager,Entry,Full-Time,"HQ - Phoenix, AZ",E10190,80350,,3,3.8,,1/28/2026
TEST01,Sample,User,sample.user@brightleaf-retail.example,,,,,,,1/1/2021,,active,,,IT,Sample Position,,,,,$1 ,,,,,1/1/2021
E10390,Sandra,Brown,sandra.brown@brightleaf-retail.example,6235550191,Female,8/26/1986,Phoenix,AZ,85005,2/23/2021,9/23/2022,Inactive,Involuntary,policy violation,Customer Service,Customer Service Representative,Entry,PT,"HQ - Phoenix, AZ",E10320,"27,800 USD",,3,4.8,Associate's Degree,10/3/2022
E10391,Khalid,Walker,khalid.walker@brightleaf-retail.example,602-555-0143,male,5-Nov-92,Phoenix,AZ,85019,3/1/2021,2/12/2025,Active,,,Sales,Account Executive,Mid,Full-Time,"HQ - Phoenix, AZ",E-10312,"$72,000 ",,3,3.2,Master's Degree,8/12/2026
E10392,Trevor,Hernandez,trevor.hernandez@brightleaf-retail.example,301-555-0195,Male,9/24/1997,Minneapolis,MN,55402,3/1/2021,,Active,,,information technology,IT Support Technician,Entry,Full-Time,Remote,E10082,"$53,650 ",,3,3.6,Bachelor's Degree,4/2/2026
E10393,Yusuf,Patterson,yusuf.patterson@brightleaf-retail.example,,,3/6/1999,Avondale,AZ,85365,3/4/2021,11/19/2021,Terminated,Voluntary,Return to School,Store Operations,Cashier,Jr,F/T,"Store 024 - Phoenix, AZ",,31150,,4,,Associate's Degree,11/24/2021
E10394,Minjun,Vaughn,minjun.vaughn@brightleaf-retail.example,334-555-0169,M,8/20/1990,Tucson,AZ,85727,3/8/2021,,Active,,,Store Operations,Cashier,Entry,Part-Time,Store #9 Tucson,E10382,"18,950",,3,2.7,Master's Degree,5/29/2026
E10395,Charles,Graves,,814-555-0174,Male,10/31/1992,Phoenix,AZ,85050,3/15/2021,,Active,,,Sales,Senior Account Executive,Senior,F/T,"HQ - Phoenix, AZ",E-10109,"99,750 USD",,1,3.1,Master's Degree,2/2/2026
E10396,Kristen,Day,kristen.day@brightleaf-retail.example,(214) 555-0185,Female,11/30/1994,arlington,TX,76013,3/15/2021,9/30/2020,Inactive,VOLUNTARY,Management/Culture,Store Operations,Sales Floor Associate,Entry-level,Part-Time,"Store 016 - Arlington, TX",E10352,"$22,600 ",,3,2.3,Bachelor's Degree,2/12/2022
E10397,Arthur,THOMAS,arthur.thomas@brightleaf-retail.example,(406) 555-0174,Male,23-Aug-96,Lakewood,CO,80235,22-Mar-21,,A,,,Supply Chain,Logistics Coordinator,,Full-Time,"DC - Aurora, CO",E10273,55900,,3,1.4,,17-Jun-26
E10398,Amber,Neal,amber.neal@mailhub.example,+1 702 555 0191,Female,14-Apr-93,Henderson,NV,89033,29-Mar-21,,on leave,,,Store Operations,Sales Floor Associate,N/A,Full-Time,"Store 026 - Las Vegas, NV",E10352,"34,850 USD",,4,4,,4-Aug-26
E10399,Bradley,Davis,bradley.davis@brightleaf-retail.example,6145550158,Male,7/6/1983,Surprise,AZ,85381-8317,4/2/2021,,Active,,,Sales,Regional Sales Manager,Manager,F/T,"HQ - Phoenix, AZ",E10302,124000,12/17/2022,3,,BA,5/5/2026
E10400,Vikram,Garner,vikram.garner@brightleaf-retail.example,602.555.0138,Male,8/23/1995,Tolleson,Ariz.,85353,4/5/2021,,Active,,,Supply Chain & Logistics,Logistics Coordinator,Mid,Full-Time,"DC - Tolleson, AZ",E-10273,"56,800",,3,,Bachelor's,3/6/2026
E10401, Evelyn,Cummings,evelyn.cummings@brightleaf-retail.example,+1 512 555 0151,Fem,10/31/1991,Round Rock,TX,78666,4/5/2021,,Active,,,Store Operations,Sales Floor Associate,Entry,Part-Time,Store #18 Round Rock,E-10352,21650,,4,3.6,,9/2/2026
E10402,Ryan,ALLEN,ryan.allen@brightleaf-retail.example,(480) 555-0182,Male,11/9/1971,Avondale,AZ,85326,4/7/2021,,Active,,,store operations,Stock Associate,Entry,Part-Time,"Store 008 - Peoria, AZ",E10382,22450,,5,4.3,Bachelor's Degree,4/10/2026
E10403,Patricia,Morris,patricia.morris@brightleaf-retail.example,623-555-0180,Female,12/9/1986,Glendale,AZ,85302,4/8/2021,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 008 - Peoria, AZ",E10382,33000,,3,2.4,,2/23/2026
E10404,Mary,Bennett,mary.bennett@brightleaf-retail.example,(480) 555-0171,-,4/4/2000,gilbert,AZ,85284,4/12/2021,8/13/2021,terminated,Voluntary,,Fin,Accounts Payable Clerk,Entry,Full-Time,hq phoenix,e10369,"$42,250 ",,,,Associate's Degree,8/14/2021
E10405,Margaret,Quinn,margaret.quinn@brightleaf-retail.example,,Female,6/15/1994,Phoenix,AZ,85008,4/26/2021,5/12/2023,Terminated,,Schedule,STORE OPERATIONS,Department Supervisor,Mid,Full-time,"Store 003 - Mesa, AZ",E10115,"$47,450 ",,3,3.3,High School,5/27/2023
E10406,Amanda,Bush,amanda.bush@brightleaf-retail.example,720.555.0125,Female,8/16/1992,Lakewood,CO,80220,5/10/2021,,Actv,,,Finance,Staff Accountant,Intermediate,Full-time,Remote,E10049,70850,,2,3.6,bachelors degree,7/26/2026
E10407,Andrea,Scott,andrea.scott@brightleaf-retail.example,520-555-0156,Female,5-Mar-04,Tucson,AZ,85734,10-May-21,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 009 - Tucson, AZ",E10340,"32,250",,2,2.9,Associate's Degree,27-Jul-26
E10408,Arjun,Craig,arjun.craig@mailhub.example,469.555.0145,Male,5/17/1985,Garland,TX,75043,5/31/2021,,Active,,,Merchandising,Category Manager,Manager,Full-Time,"Regional Office - Dallas, TX",E10100,"$107,950 ",,4,3.9,Bachelor's Degree,2/28/2026
E10409,Nora,RIVAS,nora.rivas@brightleaf-retail.example,+1 520 555 0161,Female,9/7/1990,Marana,AZ,85658,6/6/2021,6/23/2024,Terminated,Involuntary,Attendance,Store Operations,Department Supervisor,Mid,Full-Time,"Store 010 - Tucson, AZ",E10386,"42,400 USD",,2,2.8,Bachelor's Degree,6/27/2024
E10410,Tara,Farmer,tara.farmer@brightleaf-retail.example,(602) 555-0167,Female,3/1/1993,Phoenix,AZ,85012,6/15/2021,,Actv,,,Finance,Staff Accountant,Mid,Full-Time,"HQ - Phoenix, AZ",E10330 ,73050,,3,,Bachelor's Degree,4/7/2026
E10411,Jorge,Santos,,7165550193,Male,6/14/1994,Dallas,TX,75249,6/21/2021,,A,,,SALES,Regional Sales Manager,Manager,Full-time,"Regional Office - Dallas, TX",E10302,124850,,4,5,Master's Degree,7/28/2026
E10412 ,Kristen,Yoon,kristen.yoon@brightleaf-retail.example,,Female,27-Apr-81,Phoenix,AZ,85009,25-Jun-21,,Active,,,Merchandising,VP of Merchandising,VP,Full-Time,hq phoenix,E10095,"$202,300.00 ",,4,3.8,Bachelor's Degree,3/19/2026
E10413,Beverly,Bhatt,beverly.bhatt@brightleaf-retail.example,(928) 555-0100,Female,2/18/1996,Tucson,AZ,85720,6/28/2021,,Active,,,Store Operations,Sales Floor Associate,Entry,Part-Time,STORE 010,E10352 ,"$19,150.00 ",,3,3.2,GED,9/15/2026
E10414,Holly,Bryant,holly.bryant@brightleaf-retail.example,(214) 555-0155,Female,12/18/1997,Dallas,TX,75202,7/12/2021,,active,,,Marketing,Marketing Coordinator ,Entry,F/T,"Regional Office - Dallas, TX",E10244,49750,,3,3.8,HS,1/25/2026
E10415,Nancy,Gibson,nancy.gibson@brightleaf-retail.example,2695550100,Female,4/15/1993,Phoenix,AZ,,7/18/2021,,A,,,Information Technology,Software Engineer,Mid,Full-Time,"HQ - Phoenix, AZ",E10216,"$105,550.00 ",,3,4.1,Associate's Degree,9/6/2026
E10416,Betty,Patterson,betty.patterson@brightleaf-retail.example,(480) 555-0163,Female,5/14/1997,Phoenix,AZ,85007,7/19/2021,,Active,,,Sales,account executive,Mid,FT,"HQ - Phoenix, AZ",E10317,"75,350",,3,3.3,Bachelor's Degree,7/14/2026
E10417,Kenneth,AUSTIN,kenneth.austin@mailhub.example,224-555-0178,Male,1/31/1998,Phoenix,AZ,85018,7/19/2021,3/11/2022,Terminated,Voluntary,,Customer Service,Customer Service Representative,Entry-level,Full-time,"HQ - Phoenix, AZ",E10375,"39,450 USD",,2,,Associate's Degree,3/20/2022
E10418,Megan,Henry,megan.henry@brightleaf-retail.example,337-555-0103,Female,8/21/1983,Littleton,CO,80124,7/26/2021,8/4/2023,Terminated,Involuntary,Performance,Cust Service,Customer Service Manager,Manager,FT,"Regional Office - Denver, CO",E10059,83100,,2,3.3,Bachelor's Degree,8/14/2023
E10419,Caleb,Berry,caleb.berry@brightleaf-retail.example,+1 646 555 0191,Male,10/1/1998,Surprise,Arizona,85380,8/1/2021,,Active,,,Merchandising,Merchandising Assistant,Entry,Full-Time,"HQ - Phoenix, AZ",E10372,"44,800",,4,3.6,Associate,11/2/2025
E10420,Bradley,Peters,bradley.peters@brightleaf-retail.example,+1 817 555 0196,Male,3/25/1986,Mesquite,tx,75149,8/2/2021,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 013 - Dallas, TX",E10352 ,"31,950 USD",,2,3.6,GED,4/9/2026
E10421,lisa,Schultz,lisa.schultz@brightleaf-retail.example,(386) 555-0157,Female,5/9/1997,Mesa,AZ,85206,8/4/2021,,ACTIVE,,,Store Operations,Sales Floor Associate,Entry,Part Time,Mesa Store (025),E10340,"22,300 USD",,4,3.7,Associate's Degree,16-Dec-25
E10422,Madison,Evans,,(518) 555-0110,Fem,1/5/1993,Phoenix,AZ,,8/6/2021,,Active,,,Human Resources,HR COORDINATOR,Entry,full time,Remote,E11195,"45,350",,3,3.7,Associate's Degree,8/24/2026
E10423,Dmitri,Sato,dmitri.sato@brightleaf-retail.example,972-555-0172,Male,3/1/1980,Avondale,AZ,85349,8/16/2021,5/27/2022,Terminated,voluntary,Career Change,Store Operations,Cashier,Entry,Part-time,"Store 025 - Mesa, AZ", E10405,"21,500",,3,4.1,GED,5/29/2022
